,conversion
3963253,0
12096398,0
3730789,0
5642860,0
7769574,0
4425465,0
3268504,0
1889615,0
5994792,0
8995929,0
10301365,0
5592251,0
13770870,0
6717002,0
9569318,0
4004977,0
3826217,0
4672073,0
12067870,0
3039920,0
5583156,0
8650163,0
13728492,0
2555351,0
4484552,0
6980833,0
9625534,0
9587981,0
12487249,0
1434845,0
11983426,0
8176822,0
11710787,0
3550799,0
13968273,0
8429635,0
7463833,0
4734642,0
6384336,0
1910140,0
3970415,0
5460546,0
6449375,0
3305,0
6659862,0
6630246,0
2916720,0
10538859,0
3573616,0
7980289,0
4521164,0
5538441,0
12314567,0
9230492,0
1953347,0
3377166,0
4598998,0
10426936,0
2322921,0
2689080,0
11350541,0
12543276,0
9159543,0
7076680,0
13917478,0
10181966,0
1618461,0
3850299,0
12527788,0
6025379,0
3571425,0
5973488,0
3143412,0
6755737,0
10054018,0
5282602,0
7965379,0
114856,0
2994907,0
11822838,0
2907487,0
3557066,0
12089832,0
9476587,0
13123134,0
1418873,0
13835822,0
3221026,0
8683333,0
3795309,0
5605873,0
13293849,0
224713,0
11094240,0
365395,0
4261187,0
4649830,0
12663270,0
5274830,0
5090443,0
398699,0
7106461,0
9014496,0
9803337,0
12334520,0
3711750,0
9495431,0
11188102,0
5781534,0
11386714,0
3033693,0
10039156,0
8413974,0
938935,0
1842483,0
8068199,0
966081,0
11733408,0
5590875,0
4166791,0
9375075,0
10992820,0
3304013,0
5061075,0
6702407,0
12162251,0
1400073,0
9646799,0
2046824,0
7467261,0
6806533,0
12544691,0
13786777,0
5743346,0
5801586,0
5633559,0
13167060,0
9270256,0
13287182,0
5443662,0
997270,0
5749790,0
8154665,0
11152413,0
12420999,0
12057631,0
12774703,0
961231,0
8860983,0
5006660,0
3033929,0
6341887,0
3195742,0
2229445,0
1704173,0
7325182,0
10851094,0
9777878,0
13756830,0
4524667,0
365189,0
7317745,0
2747244,0
10940603,0
4591890,0
9961567,0
11485331,0
10284044,0
7611777,0
2602046,0
6280362,0
5533267,0
829095,0
3694951,0
8730272,0
9689618,0
609848,0
9438231,0
13898166,0
6716872,0
1767919,0
4874234,0
3848160,0
12687905,0
4053235,0
5301249,0
12750132,0
2541206,0
18982,0
2572419,0
9959549,0
7809017,0
13921117,0
3767909,0
12305234,0
4129140,0
8821244,0
11836972,0
643389,0
3001621,0
13539993,0
5583399,0
10919807,0
7673876,0
7075616,0
6839094,0
11457113,0
982636,0
5719937,0
6881918,0
652801,0
1161598,0
4593794,0
4645289,0
2491982,0
8893468,0
7672749,0
1912406,0
5355416,0
10410941,0
4882991,0
2312890,0
12742868,0
1951474,0
11620593,0
2097178,0
5084829,0
9975747,0
3110694,0
11081937,0
5110734,0
4051178,0
5198593,0
9217085,0
366356,0
9984669,0
12912434,0
5708122,0
13155750,0
10653357,0
7565817,0
10608705,0
545477,0
5110699,0
3434625,0
1742873,0
109773,0
12028390,0
7883901,0
4184264,0
13068315,0
10089434,0
11270345,0
12294360,0
3791041,0
1957470,0
4129197,0
8891846,0
3418051,0
5394761,0
8228175,0
5567716,0
13235088,0
4928916,0
9682553,0
7181120,0
6305039,0
11767440,0
8176256,0
10622975,0
10390732,0
1556836,0
3980494,0
3134374,0
11465897,0
8865401,0
6428470,0
5200811,0
9533122,0
11929107,0
10521976,0
4479004,0
5110722,0
5845304,0
2739960,0
4821542,0
7905653,0
4772260,0
12784338,0
6887667,0
9424667,0
9293701,0
9780629,0
10123543,0
1464811,0
4009216,0
6848315,0
3241586,0
6727902,0
10760983,0
409464,0
1920865,0
3636733,0
129272,0
2951032,0
3759503,0
13529746,0
13513195,0
2633739,0
10804240,0
8923919,0
1470371,0
6588237,0
9076709,0
9639363,0
1887591,0
356670,0
3468992,0
10098381,0
11903921,0
6657237,0
2494534,0
12263921,0
11974352,0
2564055,0
10167396,0
2656170,0
13635860,0
6074348,0
10543013,0
2156021,0
9670869,0
11022831,0
4951735,0
7657970,0
3640225,0
4247197,0
1179295,0
2345613,0
3653330,0
5319370,0
11349937,0
7061212,0
206099,0
7038796,0
2860189,0
12170460,0
10090786,0
12645506,0
6043572,0
2528316,0
6060616,0
12891744,0
9465663,0
6901379,0
13125167,0
11990619,0
8382189,0
2513033,0
4785470,0
12394940,0
2210563,0
2948614,0
6554016,0
2980267,0
8090524,0
5986987,0
12861428,0
5217085,0
2317138,0
13755270,0
13370781,0
2419364,0
5203735,0
9885691,0
5454019,0
10024215,0
495352,0
4602667,0
2685916,0
10384128,0
10442632,0
2390615,0
6153595,0
7832937,0
2959665,0
9171373,0
6831494,0
2338648,0
11290684,0
5854261,0
5658748,0
8372762,0
11575423,0
4986597,0
5007948,0
4604505,0
8808771,0
10806305,0
5299306,0
3360390,0
13621411,0
10284963,0
5108563,0
5300159,0
13616421,0
4000645,0
1534317,0
2917969,0
10697115,0
8115656,0
9946466,0
10838872,0
7435222,0
3212058,0
861915,0
12370925,0
4346147,0
3911143,0
8160226,0
6085661,0
13054144,0
5767304,0
5403907,0
493532,0
11133877,0
2375515,0
13877858,0
4906383,0
11029546,0
5098303,0
9255035,0
6310575,0
13897546,0
3505823,0
5265032,0
9907762,0
5757003,0
7167011,0
8806017,0
4454533,0
8125376,0
13711211,0
5438752,0
11281305,0
206240,0
7673878,0
5076744,0
2757818,0
6281670,0
4928576,0
7906544,0
13721067,0
13255650,0
12785384,0
813902,0
12847053,0
8258073,0
3522275,0
13091552,0
778206,0
5202639,0
7638006,0
9897817,0
1366954,0
773967,0
13372919,0
8965848,0
12909466,0
4553958,0
6944281,0
658714,0
8160575,0
2348116,0
10363551,0
4226072,0
5277588,0
6771878,0
6291690,0
1065662,0
12641426,0
11757127,0
11890169,0
10635241,0
12766049,0
224758,0
10086040,0
3827876,0
7673120,0
11344452,0
161665,0
3790722,0
2401470,0
2538635,0
13182985,0
8352690,0
10321461,0
3554583,0
3124200,0
74971,0
12550841,0
12435391,0
10258363,0
2295828,0
7110427,0
13758816,0
5863490,0
4973920,0
3053928,0
13566363,0
10769949,0
4612919,0
13198542,0
9940786,0
10287968,0
4492587,0
7456757,0
1638422,0
2310821,0
6970979,0
2812480,0
11399022,0
10226867,0
1502711,0
2939867,0
4115855,0
4131158,0
4024765,0
4090006,0
8865345,0
12115123,0
4226089,0
8919289,0
5287245,0
6746947,0
11844484,0
6403679,0
13258983,0
10141537,0
558293,0
8911950,0
7131416,0
7627331,0
9206162,0
4701384,0
11776344,0
13343077,0
414893,0
2886949,0
8817660,0
7562458,0
3136715,0
11432717,0
3749945,0
13078449,0
11047122,0
7358682,0
3782260,0
8271856,0
13715649,0
1900375,0
5650422,0
8337700,0
11487606,0
9841401,0
8742825,0
6232895,0
5535445,0
13372545,0
4607375,0
13116594,0
4122939,0
13197411,0
6607320,0
1639389,0
9239332,0
1719992,0
8296234,0
9940984,0
516817,0
11394249,0
4485484,0
5515756,0
13863226,0
6051106,0
4031693,0
4395002,0
13283778,0
1428413,0
2854526,0
6550796,0
7522413,0
8792670,0
1104278,0
11893278,0
6909364,0
10658682,0
10781924,0
11071365,0
2713489,0
7903792,0
1169530,0
8096350,0
12123835,0
2785128,0
1040768,0
390961,0
12797269,0
12847813,0
6938320,0
2496013,0
8366376,0
8339547,0
6326260,0
5869392,0
1469169,0
9870463,0
9653701,0
2440912,0
1120412,0
5295194,0
952048,0
7354363,0
6183546,0
3303809,0
11513284,0
6380519,0
10688165,0
10370546,0
7041496,0
1665119,0
7662160,0
8679537,0
3890867,0
1929417,0
4991999,0
11985764,0
8883923,0
10380766,0
5988732,0
690933,0
883271,0
3416620,0
7805310,0
5610669,0
8304928,0
10877877,0
1156764,0
9915708,0
709487,0
9969267,0
9896711,0
9312405,0
10567123,0
6128121,0
9509720,0
627635,0
2962243,0
9297606,0
2396035,0
595446,0
11612573,0
4516015,0
13047146,0
10922823,0
13756113,0
8667394,0
6372478,0
2144392,0
11907760,0
10243323,0
6886988,0
9052739,0
11731624,0
429466,0
5173536,0
13954591,0
10622735,0
10689633,0
13092816,0
11520902,0
3985977,0
9352522,0
8628372,0
7161698,0
9494510,0
3446293,0
4271917,0
10477927,0
11531945,0
4654475,0
12110323,0
1341554,0
7419412,0
11213058,0
8542408,0
8574268,0
4462482,0
11022283,0
4457251,0
10635177,0
409686,0
13058504,0
6510267,0
8289080,0
1530479,0
12479604,0
12008254,0
5287535,0
2746263,0
12430342,0
8542277,0
2078023,0
7173482,0
35622,0
1363441,0
6342858,0
6989577,0
252109,0
5171862,0
9493609,0
7060436,0
4044435,0
6081344,0
2779821,0
6260752,0
12381498,0
7944800,0
5120339,0
2471892,0
13826539,0
6026820,0
3173725,0
13435181,0
7547745,0
8872824,0
4806358,0
4413688,0
5994958,0
230737,0
6586443,0
7872456,0
9206040,0
12542180,0
4093979,0
308939,0
2730296,0
7288688,0
5465860,0
139138,0
5323016,0
12015391,0
11621035,0
3534349,0
11908769,0
12151217,0
1886417,0
5306511,0
12185793,0
11000532,0
4964492,0
7894324,0
5918306,0
8144076,0
5446233,0
11756460,0
220414,0
5400851,0
13911378,0
6486755,0
2727390,0
12724329,0
2972754,0
13781581,0
6924205,0
7591544,0
12088007,0
11189449,0
6879911,0
8452797,0
7869209,0
5937261,0
12903789,0
2407082,0
9352979,0
12000842,0
7163654,0
13915637,0
10233526,0
9934775,0
4759590,0
13059378,0
12679779,0
13127382,0
8496064,0
12325041,0
13118288,0
1289630,0
3968894,0
3605391,0
10075852,0
6699143,0
5319380,0
5469843,0
10320567,0
9677762,0
12270969,0
5733907,0
3748550,0
12414020,0
11440702,0
5023503,0
9196393,0
4893254,0
1287015,0
9100928,0
3509881,0
6686088,0
9123270,0
8095459,0
11323854,0
9188546,0
1736802,1
627499,0
12957784,0
13466772,0
2142963,0
7218901,0
2978487,0
4018397,0
10153029,0
474431,0
8984811,0
5407877,0
11683323,0
4311147,0
9183920,0
12625901,0
1351101,0
5212615,0
7767278,0
9740355,0
5606900,0
1708488,0
11199942,0
6262793,0
3349413,0
6859898,0
11348965,0
9899201,0
9021362,0
4797304,0
2319374,0
12253570,0
6443809,0
583085,0
9594472,0
8545196,0
11069102,0
5615901,0
11735266,0
5847836,0
1556761,0
6225945,0
11091920,0
2497815,0
6802327,0
3929384,0
5180567,0
9067147,0
12747830,0
8258031,0
7667657,0
12493572,0
8851368,0
507169,0
10583481,0
7744872,0
147824,0
516082,0
12294328,0
12484393,0
1994851,0
4987728,0
1361691,0
927662,0
1200388,0
5304081,0
10621682,0
3110598,0
3877795,0
8691333,0
9708242,0
2283967,0
8337234,0
8016703,0
3445623,0
11394527,0
13385426,0
6366314,0
13049854,0
4585219,0
8291242,0
10613557,0
398126,0
3176972,0
12421407,0
3753199,0
5706713,0
8872667,0
2781963,0
1160011,0
13014815,0
5840870,0
6178758,0
11481722,0
2174803,0
13733744,0
9948445,0
12031180,0
4392546,0
7108292,0
9691626,0
9802630,0
8761803,0
2269880,0
1292948,0
8370165,0
1556643,0
2643716,0
6884990,0
695558,0
3687937,0
992560,0
11278639,0
416421,0
9283401,0
1872137,0
4349780,0
5816281,0
76371,0
4746052,0
1398504,0
5792597,0
391313,0
5739285,0
407318,0
2270392,0
5173823,0
12211740,0
10699870,0
3541317,0
2480720,0
5881410,0
1306279,0
8088321,0
10922414,0
6471381,0
6803151,0
6240062,0
1404715,0
4825927,0
12032706,0
4839981,0
5739898,0
7829180,0
1136942,0
12335962,0
2214772,0
12166585,0
5167036,0
1824984,0
7201439,0
6050291,0
10131124,0
4540741,0
127007,0
6426497,0
13596629,0
7496462,0
355082,0
8495027,0
6794968,0
5360550,0
11519811,0
9617544,0
10503346,0
6311489,0
1826799,0
6595948,0
7829090,0
13267356,0
9757551,0
2805317,0
12642165,0
13604944,0
11117830,0
2898210,0
9201895,0
6398997,0
709836,0
656158,0
13792240,0
5207396,0
579750,0
13449344,0
1037409,0
4097827,0
12525955,0
2056213,0
3384859,0
13400942,0
10030210,0
8009957,0
395856,0
3174097,0
13947970,0
4485193,0
2678662,0
7036693,0
9176861,0
13852439,0
1210246,0
1107385,0
9299443,0
665062,0
1218738,0
4143066,0
6726345,0
3505304,0
12380849,0
13452508,0
3207773,0
4414926,0
7078934,0
13225353,0
995779,0
11370460,0
164193,0
7585851,0
11007306,0
13128314,0
13036561,0
11744111,0
5970900,0
7106706,0
7723768,0
1456028,0
12952746,0
4062627,0
7548951,0
8951398,0
4450450,0
3525371,0
7647858,0
4407124,0
9034227,0
10498159,0
11182464,0
6073270,0
9510845,0
8503398,0
7356555,0
10456527,0
11526408,0
4451341,0
8229501,0
594494,0
1944318,0
318756,0
58064,0
5874631,0
9003138,0
8143179,0
13719035,0
10530912,0
13535557,0
9370446,0
4251607,0
5035013,0
5935366,0
1160364,0
8807197,0
4482479,0
5496190,0
4837361,0
537462,0
12546725,0
12584917,0
6954791,0
12760421,0
1611757,0
12904780,0
4514554,0
12260573,0
8193359,0
13461081,0
5262113,0
11682724,0
12506355,0
1116714,0
11489703,0
5915091,0
3211592,0
573282,0
8999140,0
6422024,0
5574291,0
10616752,0
12596357,0
12935215,0
10720684,0
9007388,0
6841629,0
8658982,0
11234282,0
12277376,0
9767887,0
5590205,0
9388482,0
13569534,0
9033716,0
12505451,0
6249957,0
13677076,0
1946585,0
2447818,0
4312668,0
5392866,0
871675,0
4075746,0
2677824,0
8076178,0
6524016,0
10236211,0
10578740,0
1797930,0
1504919,0
12638754,0
10114728,0
4281443,0
806119,0
1172295,0
12722036,0
7865095,0
4391313,0
12134094,0
8083610,0
13857389,0
6360436,0
3676385,0
1903854,0
11283442,0
13637111,0
13054606,0
13834210,0
9527574,0
9559348,0
10873495,0
5972881,0
10876861,0
12318369,0
3656290,0
12111705,0
13517025,0
7524915,0
7421593,0
4442832,0
7032607,0
9838752,0
2687512,0
7869552,0
12127407,0
9093219,0
8002063,0
12032366,0
7542635,0
6218714,0
1023668,0
11843255,0
3316881,0
12260129,0
7884791,0
13429820,0
2658032,0
7235697,0
3145186,0
11471690,0
1123304,0
2681941,0
3677731,0
1341542,0
4012262,0
6825418,0
9369484,0
1091305,0
2493305,0
7148047,0
9950522,0
13752882,0
12918869,0
13912326,0
10036834,0
8027901,0
9581010,0
12489250,0
10067334,0
2991450,0
10470715,0
6750810,0
2637014,0
8990786,0
5510331,0
1274549,0
5024376,0
5643348,0
8124223,0
7203307,0
10604646,0
3298366,0
11909408,0
2873348,0
13968464,0
4529171,0
6701701,0
8764162,0
6230119,0
3125156,0
2761151,0
7747624,0
3928411,0
8080477,0
500373,0
6334478,0
7262472,0
10753708,0
2361481,0
12728059,0
10198443,0
1899938,0
5946923,0
6936100,0
12806159,0
8503235,0
9063219,0
12577927,0
251011,0
11211432,0
10044793,0
11012935,0
9003358,0
1232936,0
8017371,0
13211015,0
9891090,0
3924602,0
5402281,0
11838870,0
13901698,0
8724731,0
5246706,0
12852325,0
4862347,0
5017370,0
5023430,0
9076123,0
6411640,0
9816502,0
4926480,0
5151271,0
2625509,0
4762056,0
238364,0
13250324,0
3021781,0
896767,0
10143793,0
9841312,0
10747201,0
2337226,0
4539939,0
829825,0
2829938,0
3309167,0
11457132,0
9826796,0
6038835,0
1416986,0
10041768,0
722475,0
9971742,0
1060805,0
2474575,0
4422476,0
2752547,0
11251450,0
9257173,0
10411664,0
9663231,0
2016390,0
13501136,0
2112538,0
9005308,0
12048149,0
346391,0
13123986,0
10322673,0
9537215,0
6068403,0
11617061,0
12614153,0
7241812,0
7540983,0
10055881,0
6724101,0
3062469,0
2808974,0
6051914,0
6659726,0
639598,0
13074659,0
9473067,0
10659604,0
13568242,0
5355083,0
13892987,0
13536366,0
712346,0
2941734,0
403743,0
11144991,0
9124695,0
7499448,0
1487101,0
10458618,0
10687645,0
7260486,0
6080465,0
13954689,0
11711273,0
10882338,0
9377549,0
13912710,0
8607734,0
8642299,0
11668480,0
4240214,0
13249406,0
9014471,0
4911159,0
6032347,0
2455315,0
10428428,0
7368432,0
2863935,0
9898583,0
13528435,0
10091688,0
1701106,0
10350475,0
4265468,0
4545918,0
9139745,0
5930679,0
1534774,0
2088229,0
3606225,0
1967536,0
3619631,0
2155683,0
8651929,0
4688585,0
6373569,0
2413867,0
12251775,0
7154716,0
12781522,0
10003055,0
9096430,0
8612319,0
12728045,0
5811277,0
6753303,0
10083455,0
6140158,0
2038993,0
11903323,0
4525430,0
3291295,0
2778264,0
4625559,0
2420622,0
1489407,0
2669626,0
12843404,0
1083382,0
7178081,0
10416059,0
9971444,1
6690382,0
2920787,0
4618158,0
10861056,0
9107299,0
3733026,0
9952014,0
2068181,0
9804461,0
4481823,0
4733044,0
4433807,0
13738409,0
4182013,0
8575070,0
13708480,0
5256833,0
4326436,0
6674054,0
13119060,0
3628542,0
417950,0
394860,0
2153634,0
5026564,0
4079523,0
13528140,0
11628490,0
9449042,0
11026941,0
4927424,0
9688726,0
1996508,0
4325196,0
12507452,0
7920956,0
9689795,0
5655138,0
1090366,0
7174590,0
6680137,0
7163892,0
13425733,0
13829859,0
208977,0
1107064,0
13794301,0
656280,0
13033649,0
6629678,0
13978509,0
396212,0
9189367,0
2070595,0
4289040,0
13671257,0
4438100,0
947540,0
7729983,0
9769206,0
6377407,0
2851227,0
13435086,0
1304816,0
9874534,0
5006034,0
8708033,0
2121139,0
13115049,0
10288668,0
13634845,0
8326373,0
4074178,0
5655221,0
1824941,0
13812233,0
12836116,0
13052015,0
7555853,0
11889350,0
2117629,0
1849678,0
2394667,0
7108024,0
10784062,0
7261980,0
10002815,0
13731591,0
13801286,0
1113068,0
9302908,0
361845,0
12768249,0
3055228,0
6905111,0
2814474,0
194317,0
732083,0
12818643,0
2952421,0
11670937,0
6072315,0
2866324,0
604413,0
10093748,0
10093964,0
1136771,0
7921976,0
11401071,0
7246882,0
12791043,0
13085357,0
3976063,0
13898633,0
6864081,0
834734,0
13926122,0
12168026,0
10739416,0
8780689,0
11276177,0
4865894,0
2222773,0
3072509,0
8854,0
2744078,0
1482078,0
10405480,0
11160324,0
631272,0
4307454,0
12624330,0
12984002,0
9451942,0
3068570,0
2525811,0
4610068,0
2084314,0
2942400,0
2920325,0
6782213,0
5420645,0
12868974,0
7245426,0
6243666,0
10219971,0
870029,0
1444163,0
12128417,0
181901,0
15561,0
9187487,0
6937744,0
968370,0
10572751,0
12791234,0
7039389,0
142065,0
217324,0
11417226,0
6010837,0
8492548,0
5165721,0
599020,0
8204547,0
11390028,0
3298506,0
11168932,0
11990863,0
6912547,0
4787743,0
8120881,0
1230181,0
6021895,0
7102219,0
1002139,0
7176588,0
4884086,0
4831240,0
7794106,0
8319671,0
519097,0
13425704,0
4144093,0
7551443,0
9555061,0
4272277,0
8711036,0
12471416,0
6606162,0
4543815,0
12023398,0
12149725,0
6415558,0
4348743,0
9369785,0
3950189,0
8750702,0
10285851,0
8244223,0
12314784,0
9699624,0
7186640,0
8087061,0
5126795,0
13168003,0
5053718,0
13062502,0
10191217,0
9974980,0
5394583,0
6113024,0
13845083,0
2476938,0
4691159,0
8490317,0
10786932,0
11074200,0
2600754,0
12206839,0
7802830,0
10254391,0
5020790,0
5969602,0
10847068,0
12881966,0
6313498,0
10336372,0
6726628,0
11451802,0
8744813,0
12432623,0
9681624,0
13104467,0
11798400,0
458784,0
2723654,0
4296439,0
10497354,0
8607329,0
5443962,0
6854710,0
5721619,0
8855595,0
1776469,0
2022912,0
3434879,0
12242077,0
6140927,0
9826014,0
1075806,0
5277610,0
4771884,0
9678386,0
6066075,0
6792009,0
13206722,0
1342180,0
7349890,0
1999510,0
10355472,0
12384939,0
1431781,0
10277162,0
11465831,0
11669086,0
9341343,0
3716434,0
3803520,0
11731272,0
9023073,0
2221763,0
5762778,0
13954400,0
4791581,0
3415989,0
337805,0
675054,0
1251208,0
3262335,0
10978157,0
7056682,0
12473070,0
8156634,0
6861929,0
11875107,0
11616658,0
1864925,0
1436688,0
7733811,0
3757117,0
7027050,0
203871,0
11411137,0
6907284,0
9881241,0
9527709,0
13448456,0
5219346,0
1016072,0
1179985,0
11296766,0
12671844,0
13945572,0
1306263,0
6654822,0
3301735,0
4268113,0
343549,0
6367126,0
13451408,0
10065167,0
9806629,0
12755838,0
4543637,0
12395783,0
12668821,0
4623308,0
3018560,0
12350848,0
1927307,0
2129588,0
10778097,0
11096530,0
11511208,0
7046163,0
7513575,0
2505491,0
5482743,0
7542079,0
1590704,0
10966430,0
9061179,0
6303768,0
2160487,0
5936123,0
9023861,0
13734759,0
7034877,0
11455156,0
9443471,0
1721300,0
4755967,0
8361907,0
10042172,0
343784,0
12718655,0
1001442,0
5538899,0
7799932,0
11185770,0
1100490,0
1540174,0
732097,0
5246575,0
11319734,0
11950810,0
8796478,0
7266302,0
9192873,0
11764776,0
3730932,0
9958205,0
11153489,0
13147404,0
9560482,0
7665631,0
10291725,0
10498815,0
9774705,0
1108892,0
9764729,0
8958118,0
729988,0
13797111,0
11389001,0
10109127,0
6674363,0
5854872,0
9838832,0
9619557,0
11484440,0
10820333,0
1321695,0
12765058,0
12060616,0
3736749,0
11090767,0
10079437,0
9740396,0
1373402,0
663,0
1797196,0
5601882,0
718836,0
8714486,0
3253576,0
7093088,0
9588951,0
7813339,0
10677864,0
8134451,0
962404,0
5740108,0
5117328,0
13782931,0
7844507,0
11682998,0
1986710,0
10165625,0
4031526,0
13913072,0
12631058,0
657907,0
863121,0
8338543,0
9465996,0
4113609,0
12711762,0
3554048,0
6854978,0
7864745,0
13187267,0
4172362,0
11619153,0
5244313,0
9754938,0
6887785,0
6103882,0
10516569,0
8184089,0
10970969,0
2996215,0
4580064,0
6959673,0
10937049,0
13012343,0
13178774,0
3888738,0
2853953,0
6658804,0
2378440,0
2746076,0
9840452,0
5790679,0
12172204,0
12546787,0
13172226,0
2492045,0
13917179,0
9979031,0
826157,0
428436,0
8949197,0
5080320,0
13646787,0
5332680,0
7670853,0
6995493,0
12202324,0
5778510,0
2030244,0
1185822,0
3540902,0
8564690,0
2333631,0
3598364,0
10634936,0
8840174,0
744085,0
1028506,0
11088132,0
7682326,0
2478105,0
10795771,0
479724,1
10419887,0
6357629,0
13778687,0
1556739,0
7366346,0
13258378,0
8251740,0
12927657,0
5557773,0
1811236,0
8942397,0
907315,0
2526968,0
13588766,0
4804413,0
1857125,0
4374079,0
5538502,0
11161380,0
11616120,0
7443804,0
2832038,0
3198565,0
13056132,0
4021897,1
4445830,0
13034472,0
5841097,0
4983148,0
137958,0
1721427,0
13466287,0
2418918,0
13529404,0
3594332,0
3252964,0
4033312,0
7637322,0
9565168,0
8116670,0
6284135,0
902353,0
3122693,0
8343317,0
11404483,0
7093508,0
8290667,0
8813875,0
2358015,0
5663038,0
5991581,0
11548280,0
11218973,0
848004,0
6271676,0
10630365,0
9733559,0
6255769,0
9933818,0
8927759,0
4510051,0
2072435,0
11243534,0
5542624,0
8427491,0
8719174,0
1082351,0
8405314,0
13857301,0
12318557,0
12707986,0
4685079,0
366474,0
9131267,0
10904001,0
13697331,0
7505044,0
3356100,0
12957048,0
6071111,0
1975908,0
10224147,0
3311580,0
488920,0
9033261,0
11671852,0
5618539,0
4816766,0
1987084,0
3682530,0
5977547,0
6054248,0
13264086,0
1810728,0
1693305,0
12246885,0
2110488,0
9387729,0
9482678,0
13578140,0
1400497,0
9328860,0
2639497,0
10511342,0
13642776,0
465154,0
6306179,0
6501714,0
5638755,0
8138885,0
10191081,0
146259,0
8849864,0
8102842,0
3607749,0
273414,0
13375048,0
8940665,0
9953281,0
9746521,0
7363774,0
13600949,0
6180320,0
8461116,0
6229652,0
11404615,0
3027958,0
8103578,0
5261800,0
10570323,0
10495499,0
4549951,0
5773701,0
13561827,0
8003889,0
2533099,0
3465056,0
5529835,0
12535725,0
13831381,0
6639267,0
12095989,0
8871185,0
29224,0
2263194,0
8671196,0
10678753,0
2112713,0
2655601,0
1515163,0
10503111,0
10220157,0
10953616,0
1443903,0
2460462,0
13171767,0
3661088,0
2713215,0
10508100,0
4756170,0
13624407,0
7114467,0
3236752,0
7647697,0
2321400,0
1896756,0
3871502,0
418048,0
6139035,0
9305864,0
2129377,0
3561741,0
8082239,0
